1,458.196,120.4758,435.1698,387.0318,512.3719,385.5404
2,458.4041,120.3721,435.6677,386.7986,511.2572,385.7469
3,458.6808,120.1602,435.4328,386.6295,510.7464,385.7261
4,458.637,120.2497,434.967,386.5073,510.284,385.6898
5,458.6558,120.1196,434.6551,386.4128,509.8479,385.7468
6,458.6261,120.112,434.3367,386.2907,509.5693,385.7824
7,458.5761,119.8946,434.0353,386.1251,509.3079,385.7979
8,458.7174,119.904,433.7201,385.9629,509.0553,385.7504
9,458.6357,119.3094,433.4191,385.8514,508.8447,385.7335
10,458.733,119.2656,433.0954,385.7558,508.6646,385.7352
11,458.7041,119.1743,432.764,385.6557,508.5483,385.7137
12,458.7355,119.1832,432.4446,385.5097,508.4537,385.6996
13,459.0232,119.725,431.832,385.3026,507.5956,385.6277
14,458.8703,119.668,430.945,384.984,507.5287,385.5585
15,458.6734,118.6857,431.6301,384.8734,507.5381,385.554
16,458.8422,118.828,431.8977,384.5196,507.8482,385.3356
17,458.7607,118.858,428.5068,383.4907,508.1059,384.4693
18,458.8881,118.411,423.0629,380.0052,510.8057,382.4968
19,458.9338,119.1025,414.3995,374.5784,516.3594,379.3966
20,459.0127,119.9568,396.7154,368.0683,528.4704,374.5857
21,459.0397,120.6614,377.1424,359.2606,543.9415,367.8846
22,459.2434,120.7573,356.9463,347.6065,560.1502,359.9725
23,459.3947,121.3374,339.6332,336.2217,577.622,351.0331
24,459.4647,122.0483,323.3416,322.6553,591.6218,342.0222
25,459.5816,122.414,309.9584,309.8283,606.7481,331.4447
26,459.8456,122.9878,299.9656,299.8492,616.6139,322.9249
27,460.0776,123.358,294.5727,290.9832,624.1141,315.2516
28,460.5389,123.9755,291.6502,285.1748,627.4961,308.5087
29,460.7893,124.0342,291.1932,280.9064,631.1123,303.6312
30,460.7719,124.7274,291.7093,278.9549,631.519,299.5477
31,461.0889,124.6573,293.6164,277.7044,630.7783,297.3333
32,461.1035,125.5758,296.7204,277.8932,628.0354,296.4964
33,461.1891,125.9269,301.8597,279.0623,622.8147,296.4793
34,461.184,126.6325,310.786,280.6351,615.3802,296.4104
35,461.076,127.4603,321.5411,282.6445,606.2537,297.0294
36,461.8372,128.1595,333.641,284.5582,594.9878,297.4665
37,461.8089,129.8392,346.869,286.2445,584.459,297.4747
38,461.916,130.653,360.8303,288.1521,574.1157,297.531
39,462.2894,131.398,374.8091,289.2081,563.4838,297.3422
40,462.6493,132.7275,388.6855,290.4168,552.7041,296.6555
41,462.7214,132.8815,401.823,291.0103,542.0547,296.0034
42,462.1339,133.5408,413.1426,291.4737,532.6175,295.327
43,462.7381,134.0525,424.3956,291.695,523.1964,294.6371
44,463.1863,134.7793,436.7759,291.2422,512.5527,293.812
45,463.9761,134.8877,440.7282,289.0509,508.2605,291.5927
46,463.5742,135.5976,440.1628,286.3265,508.4162,288.3273
47,464.0265,135.483,438.7404,283.3669,508.812,284.9878
48,463.8739,134.5123,437.3615,278.2704,509.1653,280.2855
49,464.5195,134.4984,435.1989,271.0045,510.3436,274.095
50,464.3527,134.2434,431.942,263.8578,511.1088,267.4426
51,464.7729,133.4411,427.9831,258.3178,512.3333,262.5353
52,464.672,133.1625,424.4121,254.5588,513.7674,259.3516
53,465.1922,132.5435,420.9844,253.748,516.4864,259.0939
54,464.7285,131.4756,418.0678,255.6144,518.9525,261.2442
55,465.0126,131.4186,415.8354,259.5079,521.7414,264.5862
56,464.8508,130.6935,414.166,265.1769,523.1967,269.9953
57,465.113,130.194,414.348,274.1349,524.6782,277.8127
58,465.3419,129.5069,415.0232,285.2663,524.916,288.2991
59,464.8366,128.8252,417.4217,300.0116,525.1941,303.9892
60,464.4859,127.7988,420.0557,316.1407,524.7583,320.9395
61,463.75,127.7458,421.9959,336.0242,524.861,341.4459
62,463.5195,126.3047,424.05,351.8593,524.4406,355.8107
63,463.465,125.3783,424.7929,365.4924,522.8777,367.3982
64,462.7798,124.1063,426.5285,374.361,517.8774,372.6754
65,462.5739,124.1505,428.9234,380.5879,513.9012,377.7999
66,461.9965,122.6934,429.6451,384.7257,512.6409,381.326
67,461.277,122.0211,428.9076,386.6074,512.7586,382.8938
68,460.4388,121.2763,427.9986,386.7272,512.2341,383.4868
69,460.1377,120.7792,427.8542,387.92,512.3129,383.5379
70,459.6184,119.8682,428.7331,388.7002,512.2722,383.3845
71,459.4107,119.6233,429.9275,387.9835,511.3649,383.3203
72,459.1339,119.1385,429.8248,387.2525,511.349,383.288
73,458.8522,118.3251,429.5126,387.5321,511.4591,383.2918
74,458.4598,117.731,429.3401,387.7525,511.5464,383.3008
75,458.4186,117.6769,429.2291,387.862,511.6271,383.2775
76,458.3094,117.5663,429.154,387.9504,511.715,383.251
77,458.3562,116.9882,429.0528,388.0553,511.7924,383.2355
78,458.379,116.8908,428.9637,388.1752,511.9017,383.2191
79,458.2932,116.3694,428.91,388.253,512.0113,383.1974
80,458.5867,116.5935,428.8709,388.2984,511.9985,383.2127
81,458.6685,115.946,428.8523,388.3309,512.038,383.2068
82,458.5489,115.8516,428.8461,388.3561,512.0988,383.1992
83,458.5996,115.9877,428.8656,388.3814,512.1398,383.1806
84,458.5426,116.2751,428.8582,388.4051,512.2687,383.1581
85,458.7197,116.4441,428.9196,388.3955,512.4121,383.1435
86,458.8496,116.7141,428.9197,388.359,512.5206,383.0498
87,458.9566,116.5796,429.0358,388.2627,512.6354,382.9511
88,459.1005,116.1065,427.7729,387.4051,512.7295,382.8028
89,459.0086,116.8525,425.468,385.2725,513.9291,381.5316
90,459.1554,117.2235,419.4068,380.3562,517.6588,378.504
91,459.3901,118.0851,407.3025,372.6637,525.53,373.509
92,459.3173,118.7413,393.4321,362.3294,536.9421,366.955
93,459.158,119.5897,378.2819,350.7398,551.4096,357.8578
94,458.8894,120.1956,362.2104,334.7695,566.3843,346.5752
95,459.0484,121.0437,348.1552,318.57,580.2032,335.3155
96,459.1489,121.571,334.981,303.0856,594.8102,322.0793
97,459.1664,122.6114,324.328,288.2654,607.7293,310.5292
98,459.2066,123.4865,315.8557,276.2267,618.8513,300.1647
99,459.6646,124.2866,310.0314,267.3406,625.651,291.1845
100,459.4067,125.2362,307.9945,261.4015,628.0844,285.4646
101,459.7357,126.3966,308.245,258.943,627.0951,282.048
102,460.0079,127.8212,311.6836,258.7252,622.4839,280.5631
103,460.202,128.2712,319.4715,260.6777,613.8959,280.5955
104,460.2701,129.9357,330.1094,264.1569,602.966,282.0215
105,461.0994,130.8103,342.0191,268.206,590.8178,283.3178
106,461.1524,131.3222,356.8783,272.6753,578.209,284.8272
107,461.6874,131.6317,373.2259,277.1354,564.1355,286.6772
108,461.9926,132.1784,391.5535,281.1817,549.2808,287.5551
109,461.8454,131.7318,410.2008,282.5949,534.3982,287.5733
110,461.5246,132.0935,425.6352,283.6865,520.6338,286.5985
111,462.5458,131.7454,438.3407,281.8665,508.7765,284.171
112,462.6853,131.2982,437.6361,276.6196,509.0095,279.214
113,462.7318,132.1541,433.9488,270.9781,511.4488,273.2961
114,463.5538,132.1213,429.9242,264.2584,512.7447,266.9439
115,463.8877,132.4905,423.3298,256.4732,514.7687,261.1544
116,463.9617,131.5719,418.2258,251.3104,517.3635,256.3772
117,464.5433,131.8825,414.7462,249.2946,519.668,255.5695
118,464.4672,130.9408,412.4479,251.4208,521.9147,258.1291
119,464.7821,130.2841,412.2849,256.3668,523.6391,264.0462
120,464.6683,129.5311,413.7659,265.8041,525.1071,272.782
121,464.6781,128.637,417.0437,278.3366,526.1972,285.1607
122,464.3364,128.3439,421.8507,292.2828,526.3725,299.1298
123,464.436,127.2523,423.3177,309.8873,525.5812,316.2355
124,464.3921,126.4977,426.8482,326.2319,525.5886,332.4778
125,464.3737,125.4977,427.6097,342.2234,525.1065,347.2879
126,464.185,124.4974,428.4352,354.9388,524.7108,357.9543
127,464.2316,123.9759,429.5978,362.5314,523.472,364.1863
128,464.2526,122.7196,430.5564,368.5628,521.1703,367.8312
129,464.0073,121.2737,431.0513,373.0442,517.6402,371.3331
130,464.2173,120.4597,431.0912,377.1464,515.2207,374.4007
131,464.0071,119.7391,430.087,381.5925,514.0892,377.9081
132,463.73,118.9059,426.5577,384.5648,513.1617,379.4526
133,463.3045,118.0389,426.1311,385.2668,513.27,379.8075
134,463.229,117.1753,425.7775,385.6506,511.9942,380.078
135,463.2011,116.4902,425.8158,386.1644,512.2463,380.4361
136,463.1508,115.5707,426.7028,386.2981,512.3631,381.1084
137,462.7318,115.102,426.7502,386.1745,512.2684,381.2946
138,462.4036,114.9347,426.5764,386.5335,512.3601,381.1435
139,462.489,114.7123,426.6691,386.2252,512.9472,381.1585
140,461.9039,114.5264,426.7204,386.1649,513.2546,381.3573
141,461.8131,114.1363,426.7504,386.1972,513.281,381.3503
142,461.4189,114.0027,426.9165,386.1246,513.7386,381.4936
143,461.2129,114.4655,427.2012,386.3675,513.6991,381.6705
144,460.8445,114.5119,426.97,386.4421,513.7108,381.7223
145,461.1841,114.626,425.0378,387.0003,512.6116,381.5191
146,460.6961,113.925,424.8828,387.41,512.5193,381.6238
147,460.6069,114.1551,425.4175,387.7706,512.6063,381.8213
148,460.5108,114.2131,427.2455,387.5889,513.577,382.4288
149,460.4109,114.7229,425.8696,387.9856,512.5356,382.2648
150,460.3704,114.756,425.5956,388.1221,512.6146,382.2397
151,460.0773,114.7877,425.4784,387.8571,512.7843,382.0637
152,460.0236,115.3704,425.3184,387.7267,512.7334,381.9697
153,459.9231,115.5466,425.548,387.5828,512.7965,382.0114
154,459.7491,115.8078,425.6593,387.611,512.6507,382.0437
155,460.0502,115.9122,425.8696,387.6603,512.361,381.9692
156,460.0622,116.3888,425.7216,387.5621,512.4957,381.9801
157,459.8995,116.2451,426.0786,386.6389,512.7753,381.9865
158,459.9827,116.3884,425.7693,386.2668,513.8243,381.2504
159,460.4381,116.8321,425.2317,383.81,515.6415,380.4319
160,460.4458,117.5554,418.997,377.7492,519.8628,377.1534
161,460.7138,118.5646,406.5007,367.1647,531.4859,369.3565
162,460.8919,120.4199,384.8888,351.4686,547.8184,358.1893
163,460.7709,121.4858,361.9247,335.0388,568.9485,346.5678
164,460.8819,122.9973,336.4724,314.1311,590.4952,331.3968
165,460.8817,123.6448,315.3755,294.8219,610.9946,317.16
