1,461.276,116.776,427.3978,384.8089,494.0976,387.9408
2,461.2247,116.4055,428.6552,384.7875,493.4692,387.7876
3,461.3285,116.4778,429.2298,384.6514,493.0212,387.9042
4,461.3177,116.3583,429.7035,384.606,493.046,387.8872
5,461.2342,116.3407,430.1096,384.5228,492.7445,387.8755
6,461.3359,116.3574,430.4396,384.4743,492.6196,387.9374
7,461.3259,116.3974,430.7554,384.4827,492.4168,387.939
8,461.2811,116.4916,431.117,384.5168,492.3325,387.9071
9,461.3006,116.4338,431.4445,384.542,492.2819,387.8955
10,461.2817,116.4615,431.7595,384.5773,492.1937,387.9037
11,461.2683,116.9616,432.0609,384.617,492.1299,387.916
12,461.2196,117.0036,432.3396,384.6247,492.1371,387.9274
13,461.211,117.0945,432.6678,384.5878,492.0603,387.7891
14,461.192,117.0396,432.9412,384.571,492.0112,387.7365
15,461.1689,116.9993,433.2116,384.571,491.9578,387.7096
16,461.3615,116.9006,433.4885,384.5858,491.9468,387.7282
17,461.412,117.0647,433.7454,384.6517,491.9745,387.7839
18,461.4338,117.2011,434.0538,384.7896,491.9936,387.7787
19,461.5531,117.2916,434.3404,384.9144,492.052,387.7397
20,461.6197,117.2622,436.562,384.7709,492.0579,387.7634
21,461.7207,116.8753,438.6489,382.9916,492.2509,387.0992
22,462.0097,116.9198,438.5986,382.0245,493.6996,387.0649
23,462.9382,117.1215,432.2952,378.1049,496.5398,386.936
24,463.3072,117.7181,425.7063,368.9603,497.9977,386.5251
25,464.5447,117.8926,418.8777,359.5004,499.6806,386.3612
26,464.6566,118.0643,410.9378,348.0492,497.6946,386.2994
27,465.6636,118.0345,400.6937,334.5828,497.0258,384.9914
28,466.2957,118.6034,388.2692,317.5621,495.782,386.0414
29,467.0302,118.7018,384.5055,301.1687,495.1754,386.5538
30,467.1846,118.9847,377.3006,283.7926,494.3135,386.6728
31,467.4775,119.0212,366.9205,266.5881,495.6412,386.3459
32,467.8238,119.3069,360.1536,248.474,494.0411,386.7465
33,467.3402,119.6077,352.7381,231.5824,494.8055,386.8579
34,467.6416,119.8438,348.587,217.6718,495.0415,387.0166
35,467.4176,120.01,343.3136,204.8296,494.7438,387.1162
36,467.9001,119.6687,335.8492,192.1572,494.9777,386.8785
37,468.0827,119.4584,328.1089,180.4431,494.6019,387.2393
38,468.0193,120.1716,322.1644,172.252,494.4926,387.2772
39,467.9765,119.997,318.6925,165.6054,494.5618,387.1544
40,468.0704,119.9515,318.9774,164.2704,494.5928,387.2984
41,468.2725,120.0202,319.1179,165.7896,494.417,387.2422
42,468.1168,120.8584,319.5151,168.9035,494.2457,387.2209
43,468.0946,121.1098,320.2335,172.3924,494.1128,387.1714
44,467.8766,120.9814,320.205,176.7303,494.4388,387.2254
45,467.4108,120.8827,320.611,181.361,494.9536,387.1577
46,467.1781,120.4266,325.8217,189.5193,495.2089,387.3989
47,468.1262,120.205,329.4126,199.1411,495.6463,387.3213
48,467.0107,120.5298,337.5666,212.1765,495.8797,387.0715
49,466.8542,120.562,345.091,230.2355,495.1887,386.9622
50,467.1376,119.7584,357.6727,255.8576,494.8891,387.2405
51,467.3597,119.2767,370.5608,281.0478,496.204,387.3294
52,467.1105,119.3546,383.942,304.7394,495.061,387.7736
53,466.6717,118.4977,396.3932,327.4801,496.6456,387.197
54,465.7688,118.4943,406.0387,345.9938,496.1269,387.443
55,465.0546,118.4284,415.0032,358.7877,496.7283,387.031
56,464.3496,118.0563,422.5177,367.274,497.9802,386.6992
57,463.6053,117.9425,430.7692,373.4732,496.449,386.419
58,462.753,118.2548,436.873,377.4591,496.4829,386.6666
59,462.0096,117.7285,438.5947,379.7327,494.0362,386.4826
60,461.2313,117.8035,434.7682,381.5054,493.2651,387.3148
61,460.3877,117.7186,431.6711,383.4353,492.2598,388.2418
62,459.5946,117.2452,433.0935,384.5217,492.1468,388.2333
63,459.1973,117.0548,433.6377,384.9067,492.0673,388.2185
64,458.5303,117.1196,433.9389,385.112,491.8505,388.338
65,458.7133,116.7645,433.1599,385.2716,491.7002,388.4404
66,458.0565,116.4874,432.259,385.5045,491.6406,388.5531
67,457.8981,116.6788,432.4667,385.5823,491.512,388.6484
